layers,neurons,lr,batch_size,epoch,dropout_rate,loss,accuracy,precision,recall,auc_pr,auc_roc
3,16,0.01,64,20,0.1,0.028531957417726517,0.9943609237670898,0.9937185645103455,0.9987373948097229,0.9959554076194763,0.9940605759620667
3,16,0.01,64,20,0.3,0.028972124680876732,0.9934210777282715,0.9924717545509338,0.9987373948097229,0.9958851337432861,0.9939677119255066
3,16,0.01,64,30,0.2,0.030425408855080605,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.9972927570343018,0.995928943157196
3,16,0.01,64,40,0.1,0.030905839055776596,0.9934210777282715,0.9924717545509338,0.9987373948097229,0.9971848130226135,0.9958083033561707
3,16,0.01,64,50,0.3,0.03561142459511757,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.9959103465080261,0.9940001964569092
3,16,0.001,128,50,0.2,0.04490479454398155,0.99154132604599,0.9899874925613403,0.9987373948097229,0.9954577684402466,0.9933038949966431
3,16,0.001,32,30,0.1,0.03833998739719391,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.9968316555023193,0.9951072335243225
3,16,0.001,32,30,0.3,0.03679340332746506,0.9896616339683533,0.9875156283378601,0.9987373948097229,0.9957308769226074,0.9937100410461426
3,16,0.001,32,40,0.1,0.03022725321352482,0.99154132604599,0.9899874925613403,0.9987373948097229,0.997080385684967,0.995685338973999
3,16,0.001,32,40,0.3,0.03441993147134781,0.99154132604599,0.9899874925613403,0.9987373948097229,0.9983798861503601,0.9973562955856323
3,16,0.001,32,50,0.3,0.037069953978061676,0.99154132604599,0.9899874925613403,0.9987373948097229,0.9957005977630615,0.9936637282371521
3,16,0.001,64,30,0.2,0.037351030856370926,0.99154132604599,0.9899874925613403,0.9987373948097229,0.9968812465667725,0.995163083076477
3,16,0.001,64,30,0.3,0.03903580829501152,0.9896616339683533,0.9875156283378601,0.9987373948097229,0.9957359433174133,0.9937053918838501
3,16,0.001,64,50,0.1,0.03187942877411842,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.996932327747345,0.9953882694244385
3,16,0.0005,32,30,0.2,0.04567641392350197,0.9906014800071716,0.9887499809265137,0.9987373948097229,0.9954086542129517,0.9932921528816223
3,16,0.0005,32,40,0.1,0.04453393816947937,0.9896616339683533,0.9875156283378601,0.9987373948097229,0.9965457320213318,0.9944900274276733
3,32,0.01,128,20,0.1,0.03230466693639755,0.9953007698059082,0.9949685335159302,0.9987373948097229,0.9956210255622864,0.9932411909103394
3,32,0.01,128,20,0.2,0.02800995670258999,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.9973229765892029,0.9960613250732422
3,32,0.01,128,30,0.3,0.024477122351527214,0.9943609237670898,0.9937185645103455,0.9987373948097229,0.9972827434539795,0.9960009455680847
3,32,0.01,128,50,0.1,0.050847068428993225,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.9945279955863953,0.991618812084198
3,32,0.01,32,20,0.1,0.04056655988097191,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.9964174628257751,0.9946383237838745
3,32,0.01,32,20,0.2,0.027837958186864853,0.9934210777282715,0.9924717545509338,0.9987373948097229,0.9979580640792847,0.9970128536224365
3,32,0.01,32,40,0.2,0.04827219620347023,0.9906014800071716,0.9887499809265137,0.9987373948097229,0.9960570335388184,0.9939654469490051
3,32,0.01,64,20,0.1,0.02863360196352005,0.9943609237670898,0.9937185645103455,0.9987373948097229,0.9967944622039795,0.99532550573349
3,32,0.01,64,20,0.2,0.035865265876054764,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.9973198175430298,0.9960008859634399
3,32,0.01,64,20,0.3,0.037230126559734344,0.9934210777282715,0.9924717545509338,0.9987373948097229,0.9971931576728821,0.9957874417304993
3,32,0.01,64,30,0.1,0.03624667599797249,0.9934210777282715,0.9924717545509338,0.9987373948097229,0.9972981810569763,0.9960194826126099
3,32,0.01,64,30,0.3,0.024848174303770065,0.9934210777282715,0.9924717545509338,0.9987373948097229,0.9984100461006165,0.9974585175514221
3,32,0.01,64,50,0.1,0.04432496428489685,0.9953007698059082,0.9949685335159302,0.9987373948097229,0.9959948658943176,0.9941534399986267
3,32,0.001,128,30,0.1,0.033654987812042236,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.9968385696411133,0.9951167106628418
3,32,0.001,32,20,0.3,0.03493179380893707,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.9956831336021423,0.9937009215354919
3,32,0.001,32,40,0.3,0.030371975153684616,0.99154132604599,0.9899874925613403,0.9987373948097229,0.9970808029174805,0.9956574440002441
3,32,0.001,32,50,0.3,0.02492569014430046,0.9934210777282715,0.9924717545509338,0.9987373948097229,0.9983847737312317,0.9974261522293091
3,32,0.001,64,40,0.2,0.031112264841794968,0.9934210777282715,0.9924717545509338,0.9987373948097229,0.9969776272773743,0.9954531788825989
3,32,0.001,64,50,0.1,0.027547717094421387,0.9943609237670898,0.9937185645103455,0.9987373948097229,0.9971021413803101,0.9957665205001831
3,32,0.001,64,50,0.2,0.02665046788752079,0.9934210777282715,0.9924717545509338,0.9987373948097229,0.9983909726142883,0.997384250164032
3,32,0.001,64,50,0.3,0.033443253487348557,0.9906014800071716,0.9887499809265137,0.9987373948097229,0.9957501292228699,0.9937565326690674
3,32,0.0005,32,30,0.1,0.03447047248482704,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.9971076846122742,0.9957177639007568
3,32,0.0005,32,30,0.3,0.04210410267114639,0.99154132604599,0.9899874925613403,0.9987373948097229,0.995482325553894,0.9932319521903992
3,32,0.0005,32,40,0.2,0.031478773802518845,0.9943609237670898,0.9937185645103455,0.9987373948097229,0.9969223141670227,0.9953626394271851
3,32,0.0005,32,50,0.2,0.03532868251204491,0.9934210777282715,0.9924717545509338,0.9987373948097229,0.9970112442970276,0.9954321980476379
3,32,0.0005,64,50,0.1,0.03331579267978668,0.9934210777282715,0.9924717545509338,0.9987373948097229,0.9969155788421631,0.9953696131706238
3,32,0.0005,64,50,0.3,0.03441225364804268,0.99154132604599,0.9899874925613403,0.9987373948097229,0.9957043528556824,0.9937009215354919
4,8,0.01,128,20,0.1,0.04069549962878227,0.99154132604599,0.9899874925613403,0.9987373948097229,0.9942849278450012,0.9916489124298096
4,8,0.01,32,20,0.1,0.028627581894397736,0.9943609237670898,0.9937185645103455,0.9987373948097229,0.9991443157196045,0.9977532029151917
4,8,0.01,32,30,0.1,0.041538890451192856,0.99154132604599,0.9899874925613403,0.9987373948097229,0.9959787130355835,0.9940165281295776
4,8,0.01,32,40,0.2,0.031168553978204727,0.9887217879295349,0.9862843155860901,0.9987373948097229,0.9995636343955994,0.998830258846283
4,8,0.01,32,50,0.2,0.026842575520277023,0.9943609237670898,0.9937185645103455,0.9987373948097229,0.9970559477806091,0.9955599904060364
4,8,0.01,64,30,0.2,0.038769226521253586,0.9934210777282715,0.9924717545509338,0.9987373948097229,0.9956149458885193,0.9933828115463257
4,8,0.01,64,40,0.3,0.03788403421640396,0.99154132604599,0.9899874925613403,0.9987373948097229,0.9971668720245361,0.9957200288772583
4,8,0.01,64,50,0.2,0.042926762253046036,0.9906014800071716,0.9887499809265137,0.9987373948097229,0.9959123730659485,0.9939119219779968
4,8,0.001,32,40,0.1,0.03792298957705498,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.9955427050590515,0.9934361577033997
4,8,0.001,32,40,0.2,0.03906743973493576,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.9956144690513611,0.9934269785881042
4,8,0.0005,32,50,0.1,0.035881586372852325,0.99154132604599,0.9899874925613403,0.9987373948097229,0.9982207417488098,0.9970128536224365
4,8,0.0005,32,50,0.2,0.03793080151081085,0.9906014800071716,0.9887499809265137,0.9987373948097229,0.9969275593757629,0.9953161478042603
4,10,0.01,128,30,0.2,0.04342285543680191,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.9958249926567078,0.9937472343444824
4,10,0.01,128,40,0.3,0.03659268468618393,0.9906014800071716,0.9887499809265137,0.9987373948097229,0.9958522915840149,0.9939120411872864
4,10,0.01,128,50,0.1,0.035444051027297974,0.9896616339683533,0.9875156283378601,0.9987373948097229,0.9972634315490723,0.995873212814331
4,10,0.01,32,20,0.1,0.03319261223077774,0.99154132604599,0.9899874925613403,0.9987373948097229,0.9968796968460083,0.9953255653381348
4,10,0.01,32,30,0.1,0.025450531393289566,0.9943609237670898,0.9937185645103455,0.9987373948097229,0.9994878768920898,0.998656153678894
4,10,0.01,32,30,0.2,0.02434528060257435,0.9934210777282715,0.9924717545509338,0.9987373948097229,0.9995251893997192,0.9986956715583801
4,10,0.01,32,40,0.1,0.02804211713373661,0.9934210777282715,0.9924717545509338,0.9987373948097229,0.9977497458457947,0.9960752129554749
4,10,0.01,32,50,0.1,0.05450054258108139,0.9877819418907166,0.9850560426712036,0.9987373948097229,0.9944970011711121,0.991771936416626
4,10,0.01,32,50,0.2,0.02300720475614071,0.9934210777282715,0.9924717545509338,0.9987373948097229,0.9985266327857971,0.9976953268051147
4,10,0.01,64,20,0.1,0.03861362487077713,0.99154132604599,0.9899874925613403,0.9987373948097229,0.9968608021736145,0.9951512813568115
4,10,0.01,64,30,0.3,0.05193108320236206,0.9821428656578064,0.977750301361084,0.9987373948097229,0.9972566962242126,0.9958059191703796
4,10,0.01,64,40,0.2,0.036245331168174744,0.9906014800071716,0.9887499809265137,0.9987373948097229,0.9969136118888855,0.9954090714454651
4,10,0.01,64,50,0.1,0.028071271255612373,0.9934210777282715,0.9924717545509338,0.9987373948097229,0.9969179034233093,0.9953556060791016
4,10,0.01,64,50,0.3,0.03711597993969917,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.9948170781135559,0.9923731684684753
4,10,0.001,64,50,0.1,0.04073454439640045,0.9896616339683533,0.9875156283378601,0.9987373948097229,0.9967707991600037,0.9949772357940674
4,10,0.0005,32,40,0.2,0.047519005835056305,0.9896616339683533,0.9875156283378601,0.9987373948097229,0.9955206513404846,0.9932250380516052
4,10,0.0005,32,50,0.1,0.037609998136758804,0.99154132604599,0.9899874925613403,0.9987373948097229,0.995631754398346,0.9935219287872314
4,10,0.0005,32,50,0.2,0.03878910839557648,0.9896616339683533,0.9875156283378601,0.9987373948097229,0.9967716336250305,0.9950447082519531
4,16,0.01,128,20,0.1,0.027177326381206512,0.9943609237670898,0.9937185645103455,0.9987373948097229,0.9971590042114258,0.9957990646362305
4,16,0.01,128,30,0.3,0.036487869918346405,0.99154132604599,0.9899874925613403,0.9987373948097229,0.9958888292312622,0.9939538240432739
4,16,0.01,128,40,0.1,0.03997969999909401,0.9896616339683533,0.9875156283378601,0.9987373948097229,0.9972609281539917,0.9958872199058533
4,16,0.01,128,40,0.2,0.03355366364121437,0.99154132604599,0.9899874925613403,0.9987373948097229,0.9970716834068298,0.9956481456756592
4,16,0.01,128,50,0.3,0.03363873064517975,0.9934210777282715,0.9924717545509338,0.9987373948097229,0.9971986413002014,0.9957131147384644
4,16,0.01,32,20,0.2,0.044366657733917236,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.9960501194000244,0.9941765666007996
4,16,0.01,32,30,0.2,0.02967674285173416,0.9934210777282715,0.9924717545509338,0.9987373948097229,0.9978988170623779,0.9966090321540833
4,16,0.01,32,30,0.3,0.03472429886460304,0.9906014800071716,0.9887499809265137,0.9987373948097229,0.9977417588233948,0.9963375329971313
4,16,0.01,32,40,0.3,0.04125293716788292,0.9906014800071716,0.9887499809265137,0.9987373948097229,0.9947232604026794,0.9921875596046448
4,16,0.01,32,50,0.2,0.04214170202612877,0.9896616339683533,0.9875156283378601,0.9987373948097229,0.9936776757240295,0.9907113909721375
4,16,0.01,32,50,0.3,0.0427992083132267,0.9906014800071716,0.9887499809265137,0.9987373948097229,0.9953094720840454,0.9927979707717896
4,16,0.01,64,20,0.2,0.03688015788793564,0.9906014800071716,0.9887499809265137,0.9987373948097229,0.9973123073577881,0.9960194826126099
4,16,0.01,64,30,0.1,0.03443971276283264,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.9973133206367493,0.9959986209869385
4,16,0.01,64,50,0.1,0.03472673147916794,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.9973468780517578,0.9960612654685974
4,16,0.01,64,50,0.2,0.04390769451856613,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.9949187636375427,0.9925287365913391
4,16,0.001,128,50,0.2,0.0367862693965435,0.9906014800071716,0.9887499809265137,0.9987373948097229,0.995730996131897,0.9937008023262024
4,16,0.001,128,50,0.3,0.037857551127672195,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.997026264667511,0.9955110549926758
4,16,0.001,32,20,0.1,0.03817679360508919,0.9906014800071716,0.9887499809265137,0.9987373948097229,0.9967408776283264,0.994968056678772
4,16,0.001,32,30,0.1,0.0336369089782238,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.9969270825386047,0.9953324794769287
4,16,0.001,32,40,0.2,0.031119614839553833,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.9979801774024963,0.9965069890022278
4,16,0.001,32,50,0.2,0.035581041127443314,0.9896616339683533,0.9875156283378601,0.9987373948097229,0.9970890283584595,0.9955646395683289
4,16,0.001,64,30,0.2,0.04783956706523895,0.9896616339683533,0.9875156283378601,0.9987373948097229,0.9954633116722107,0.9930809736251831
4,16,0.001,64,40,0.1,0.03276468813419342,0.99154132604599,0.9899874925613403,0.9987373948097229,0.9969987273216248,0.9954392313957214
4,16,0.001,64,40,0.2,0.03335243836045265,0.99154132604599,0.9899874925613403,0.9987373948097229,0.9981144070625305,0.9967553019523621
4,16,0.001,64,40,0.3,0.036440666764974594,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.9970989227294922,0.9955923557281494
4,16,0.001,64,50,0.2,0.03129991143941879,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.995712399482727,0.99372398853302
4,16,0.0005,32,50,0.1,0.0325271375477314,0.99154132604599,0.9899874925613403,0.9987373948097229,0.9970208406448364,0.9955692887306213
4,16,0.0005,32,50,0.2,0.038579218089580536,0.9906014800071716,0.9887499809265137,0.9987373948097229,0.9956451654434204,0.9935963749885559
4,16,0.0005,64,50,0.1,0.03755640983581543,0.99154132604599,0.9899874925613403,0.9987373948097229,0.9971122741699219,0.995680570602417
4,32,0.01,128,20,0.1,0.04495648667216301,0.99154132604599,0.9899874925613403,0.9987373948097229,0.9971098899841309,0.9956250190734863
4,32,0.01,128,20,0.2,0.022978197783231735,0.9934210777282715,0.9924717545509338,0.9987373948097229,0.9994416832923889,0.9985331296920776
4,32,0.01,128,20,0.3,0.03557828068733215,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.9970492124557495,0.9956086277961731
4,32,0.01,128,40,0.1,0.035808686167001724,0.9934210777282715,0.9924717545509338,0.9987373948097229,0.9973699450492859,0.9960938096046448
4,32,0.01,128,40,0.2,0.019144192337989807,0.9943609237670898,0.9937185645103455,0.9987373948097229,0.9984806776046753,0.9976674318313599
4,32,0.01,128,40,0.3,0.033520396798849106,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.9971405863761902,0.9957665205001831
4,32,0.01,128,50,0.2,0.038987983018159866,0.9887217879295349,0.9862843155860901,0.9987373948097229,0.9965003728866577,0.9945061802864075
4,32,0.01,128,50,0.3,0.0325932651758194,0.9943609237670898,0.9937185645103455,0.9987373948097229,0.996523380279541,0.9949147701263428
4,32,0.01,32,20,0.2,0.045080337673425674,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.9961485862731934,0.9943343997001648
4,32,0.01,32,20,0.3,0.03543699532747269,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.9972801804542542,0.9959267377853394
4,32,0.01,32,40,0.1,0.03334585204720497,0.9934210777282715,0.9924717545509338,0.9987373948097229,0.996938943862915,0.9953208565711975
4,32,0.01,32,40,0.3,0.035244036465883255,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.9984933137893677,0.9976024031639099
4,32,0.01,32,50,0.1,0.10523630678653717,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.9946826100349426,0.9921690225601196
4,32,0.01,32,50,0.3,0.03914399817585945,0.99154132604599,0.9899874925613403,0.9987373948097229,0.9954156875610352,0.9918440580368042
4,32,0.01,64,40,0.3,0.03249102085828781,0.99154132604599,0.9899874925613403,0.9987373948097229,0.9969891309738159,0.9955297708511353
4,32,0.001,128,30,0.2,0.03656097874045372,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.9955423474311829,0.9935011863708496
4,32,0.001,128,30,0.3,0.042643044143915176,0.9906014800071716,0.9887499809265137,0.9987373948097229,0.9955137372016907,0.9933619499206543
4,32,0.001,128,40,0.3,0.03744091838598251,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.9955823421478271,0.9935522675514221
4,32,0.001,128,50,0.1,0.03481161221861839,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.9969778656959534,0.9953974485397339
4,32,0.001,64,20,0.2,0.03930111229419708,0.9934210777282715,0.9924717545509338,0.9987373948097229,0.995410144329071,0.9932759404182434
4,32,0.001,64,30,0.3,0.03492981567978859,0.9943609237670898,0.9937185645103455,0.9987373948097229,0.9957724213600159,0.9938215613365173
4,32,0.001,64,40,0.1,0.028926873579621315,0.9953007698059082,0.9949685335159302,0.9987373948097229,0.9970954656600952,0.9957641363143921
4,32,0.001,64,40,0.2,0.028524279594421387,0.99154132604599,0.9899874925613403,0.9987373948097229,0.9971376657485962,0.9957642555236816
4,32,0.001,64,50,0.1,0.030683955177664757,0.9934210777282715,0.9924717545509338,0.9987373948097229,0.9957768321037292,0.9937773942947388
4,32,0.001,64,50,0.2,0.02822539210319519,0.9924812316894531,0.9912280440330505,0.9987373948097229,0.9971356391906738,0.9957873821258545
4,32,0.0005,32,20,0.2,0.045143913477659225,0.9896616339683533,0.9875156283378601,0.9987373948097229,0.9952604174613953,0.9929835796356201
4,32,0.0005,32,30,0.2,0.03964986279606819,0.9906014800071716,0.9887499809265137,0.9987373948097229,0.9956272840499878,0.9935638308525085
4,32,0.0005,32,50,0.2,0.029758477583527565,0.9943609237670898,0.9937185645103455,0.9987373948097229,0.9970470666885376,0.9955135583877563
4,32,0.0005,64,40,0.2,0.040144793689250946,0.99154132604599,0.9899874925613403,0.9987373948097229,0.9954243302345276,0.9933039546012878
4,32,0.0005,64,40,0.3,0.03771793842315674,0.99154132604599,0.9899874925613403,0.9987373948097229,0.9968075752258301,0.9951607584953308
1,8,0.01,128,20,0.1,0.03556780889630318,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9954959154129028,0.9934223890304565
1,8,0.01,128,20,0.2,0.039562176913022995,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9968639612197876,0.995269775390625
1,8,0.01,128,30,0.1,0.02890968695282936,0.9924812316894531,0.9924623370170593,0.997474730014801,0.9982742667198181,0.9971776604652405
1,8,0.01,128,30,0.2,0.03844472020864487,0.9887217879295349,0.987500011920929,0.997474730014801,0.9955713152885437,0.9935290813446045
1,8,0.01,128,30,0.3,0.03706895560026169,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9970545172691345,0.9955229163169861
1,8,0.01,128,40,0.2,0.030693771317601204,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9969766736030579,0.9954299330711365
1,8,0.01,128,40,0.3,0.03390122950077057,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9970818758010864,0.9956434965133667
1,8,0.01,32,30,0.2,0.026316475123167038,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9997650980949402,0.9993339776992798
1,8,0.01,32,30,0.3,0.027442866936326027,0.99154132604599,0.9912170767784119,0.997474730014801,0.998252809047699,0.997063934803009
1,8,0.01,64,20,0.1,0.02760331705212593,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9983279705047607,0.9972891211509705
1,8,0.01,64,20,0.2,0.02898755483329296,0.99154132604599,0.9912170767784119,0.997474730014801,0.9982283115386963,0.9970779418945312
1,8,0.01,64,20,0.3,0.03962592035531998,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9968831539154053,0.9952465295791626
1,8,0.01,64,30,0.3,0.03187773376703262,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9969801306724548,0.9953811764717102
1,8,0.01,64,50,0.3,0.03164348006248474,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9971553087234497,0.9957548379898071
1,8,0.001,32,30,0.1,0.0476720929145813,0.9887217879295349,0.987500011920929,0.997474730014801,0.9965687394142151,0.9946755766868591
1,8,0.001,32,30,0.2,0.04465262219309807,0.9887217879295349,0.987500011920929,0.997474730014801,0.9966884255409241,0.994926393032074
1,8,0.001,32,50,0.1,0.03233664855360985,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9982270002365112,0.9970895051956177
1,8,0.001,32,50,0.2,0.038140781223773956,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9968728423118591,0.9951954483985901
1,8,0.001,64,50,0.1,0.04268283396959305,0.9906014800071716,0.9899749159812927,0.997474730014801,0.996641218662262,0.9948682188987732
1,8,0.0005,32,50,0.1,0.046440016478300095,0.99154132604599,0.9912170767784119,0.997474730014801,0.9967713952064514,0.9951420426368713
1,10,0.01,128,20,0.1,0.030513934791088104,0.99154132604599,0.9912170767784119,0.997474730014801,0.995585560798645,0.993580162525177
1,10,0.01,128,20,0.2,0.038379278033971786,0.99154132604599,0.9912170767784119,0.997474730014801,0.9969543218612671,0.9953302145004272
1,10,0.01,128,30,0.3,0.03536497801542282,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9969661235809326,0.9953510165214539
1,10,0.01,128,40,0.2,0.026286093518137932,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9997862577438354,0.999387264251709
1,10,0.01,32,40,0.3,0.02622830495238304,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9997439384460449,0.999275803565979
1,10,0.01,32,50,0.3,0.027325578033924103,0.9934210777282715,0.9937106966972351,0.997474730014801,0.997268795967102,0.9959707856178284
1,10,0.01,64,20,0.3,0.031961146742105484,0.9896616339683533,0.9887359142303467,0.997474730014801,0.998331606388092,0.9973447918891907
1,10,0.01,64,30,0.2,0.03153061866760254,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9970080852508545,0.99541836977005
1,10,0.01,64,40,0.1,0.021752111613750458,0.9924812316894531,0.9924623370170593,0.997474730014801,0.9998725056648254,0.9996310472488403
1,10,0.001,32,30,0.1,0.039539042860269547,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9967716932296753,0.9952349066734314
1,10,0.001,32,30,0.2,0.03728151693940163,0.99154132604599,0.9912170767784119,0.997474730014801,0.9968985319137573,0.9953580498695374
1,10,0.001,32,40,0.1,0.039338525384664536,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9966568946838379,0.9949193000793457
1,10,0.001,32,40,0.2,0.03938960283994675,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9968686103820801,0.9953047633171082
1,10,0.001,32,50,0.1,0.037557706236839294,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9967038035392761,0.9951072931289673
1,10,0.001,32,50,0.2,0.03356156498193741,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9969700574874878,0.9954903721809387
1,10,0.001,32,50,0.3,0.036190737038850784,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9955810904502869,0.9935476183891296
1,10,0.001,64,40,0.1,0.04078828915953636,0.99154132604599,0.9912170767784119,0.997474730014801,0.9966844320297241,0.9950052499771118
1,10,0.001,64,50,0.2,0.04370950162410736,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9967135190963745,0.9949309229850769
1,10,0.0005,32,50,0.2,0.039816465228796005,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9968588352203369,0.9952303171157837
1,10,0.0005,32,50,0.3,0.04570870101451874,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9966680407524109,0.9947777390480042
1,16,0.01,128,20,0.2,0.03337417542934418,0.9887217879295349,0.987500011920929,0.997474730014801,0.9968778491020203,0.9952791333198547
1,16,0.01,128,20,0.3,0.0357973575592041,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9956431984901428,0.9936380982398987
1,16,0.01,64,20,0.2,0.022097941488027573,0.9934210777282715,0.9937106966972351,0.997474730014801,0.9998214840888977,0.9994893670082092
1,16,0.01,64,20,0.3,0.031325824558734894,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9982260465621948,0.9969990253448486
1,16,0.001,32,30,0.1,0.03972454369068146,0.99154132604599,0.9912170767784119,0.997474730014801,0.9965885281562805,0.9948171973228455
1,16,0.001,32,30,0.2,0.03860189765691757,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9967823624610901,0.995216429233551
1,16,0.001,32,40,0.1,0.03409919515252113,0.99154132604599,0.9912170767784119,0.997474730014801,0.9981364607810974,0.9969246983528137
1,16,0.001,32,40,0.2,0.03538143262267113,0.9906014800071716,0.9899749159812927,0.997474730014801,0.996782124042511,0.9950562715530396
1,16,0.001,32,50,0.1,0.02922920510172844,0.99154132604599,0.9912170767784119,0.997474730014801,0.9982554912567139,0.9971358776092529
1,16,0.001,32,50,0.3,0.03371027857065201,0.9896616339683533,0.9887359142303467,0.997474730014801,0.996880292892456,0.9953254461288452
1,16,0.001,64,20,0.1,0.052048854529857635,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9973395466804504,0.9954601526260376
1,16,0.001,64,30,0.1,0.046561211347579956,0.9887217879295349,0.987500011920929,0.997474730014801,0.9964333772659302,0.99466872215271
1,16,0.001,64,30,0.2,0.04182742163538933,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9966161251068115,0.9948335289955139
1,16,0.001,64,40,0.1,0.04283883795142174,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9966297149658203,0.9949170351028442
1,16,0.001,64,40,0.2,0.040036361664533615,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9967321157455444,0.9950562119483948
1,16,0.001,64,50,0.1,0.036590177565813065,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9967849850654602,0.9951978921890259
1,16,0.001,64,50,0.2,0.03840092569589615,0.9906014800071716,0.9899749159812927,0.997474730014801,0.9966054558753967,0.994865894317627
1,16,0.001,64,50,0.3,0.03379135951399803,0.9924812316894531,0.9924623370170593,0.997474730014801,0.9969559907913208,0.9954461455345154
1,16,0.0005,32,30,0.2,0.050792645663022995,0.9887217879295349,0.987500011920929,0.997474730014801,0.9962356090545654,0.9940930604934692
1,16,0.0005,32,40,0.2,0.04205834120512009,0.99154132604599,0.9912170767784119,0.997474730014801,0.9967819452285767,0.9951167106628418
1,16,0.0005,32,40,0.3,0.045812420547008514,0.9887217879295349,0.987500011920929,0.997474730014801,0.9966031312942505,0.9947314262390137
1,16,0.0005,32,50,0.2,0.042687177658081055,0.9896616339683533,0.9887359142303467,0.997474730014801,0.996602475643158,0.994858980178833
1,32,0.01,128,30,0.2,0.0267765112221241,0.9934210777282715,0.9937106966972351,0.997474730014801,0.997198760509491,0.9958639740943909
1,32,0.01,32,20,0.2,0.029919028282165527,0.9934210777282715,0.9937106966972351,0.997474730014801,0.9970571398735046,0.9955739378929138
1,32,0.01,32,30,0.2,0.029083844274282455,0.9934210777282715,0.9937106966972351,0.997474730014801,0.997238278388977,0.9959243535995483
1,32,0.001,128,50,0.1,0.04197084531188011,0.9896616339683533,0.9887359142303467,0.997474730014801,0.9964687824249268,0.9946801066398621
1,32,0.001,128,50,0.2,0.041414741426706314,0.9887217879295349,0.987500011920929,0.997474730014801,0.9965527057647705,0.9948357343673706
1,32,0.001,128,50,0.3,0.04036892578005791,0.99154132604599,0.9912170767784119,0.997474730014801,0.9966005086898804,0.9947893023490906
1,32,0.001,32,20,0.1,0.03671511635184288,0.9924812316894531,0.9924623370170593,0.997474730014801,0.9979799389839172,0.9965556263923645
